quantity_index,z,p2p5,p16,median,p84,p97p5
0.000000000000000000e+00,9.693333333333333801e-01,2.032571898255484300e+01,2.120041019858181741e+01,2.190328991696139838e+01,2.272316629858519832e+01,2.354432099114672283e+01
0.000000000000000000e+00,9.740000000000000879e-01,2.037646128567654102e+01,2.125648931796249741e+01,2.200653328880530779e+01,2.285395982076505206e+01,2.368098555922925641e+01
0.000000000000000000e+00,9.786666666666666847e-01,2.042727022494135269e+01,2.129389620263244609e+01,2.212048225281538549e+01,2.298351275397437021e+01,2.382713863264464038e+01
0.000000000000000000e+00,9.833333333333333925e-01,2.045030806351693187e+01,2.135516818835896302e+01,2.224165318399266766e+01,2.311682097225293475e+01,2.397670840244300905e+01
0.000000000000000000e+00,9.880000000000001004e-01,2.046342557829612119e+01,2.142538096776232592e+01,2.236566514444305653e+01,2.325713228685570400e+01,2.412715068847090194e+01
0.000000000000000000e+00,9.926666666666666972e-01,2.045721914214902526e+01,2.147633094600212189e+01,2.247759905825681415e+01,2.339047982672131099e+01,2.427849707843106586e+01
0.000000000000000000e+00,9.973333333333334050e-01,2.050358076442615740e+01,2.151783098169227770e+01,2.258145701819315576e+01,2.352074994449104395e+01,2.443581319928188123e+01
0.000000000000000000e+00,1.002000000000000224e+00,2.050343389044078890e+01,2.156121234453217994e+01,2.271013413612480392e+01,2.366670940384750921e+01,2.459432425074887973e+01
0.000000000000000000e+00,1.006666666666666821e+00,2.048555480250893979e+01,2.161417396159491844e+01,2.282124572740424995e+01,2.381001477520051779e+01,2.473784005978253475e+01
0.000000000000000000e+00,1.011333333333333417e+00,2.046515480861457092e+01,2.166406610130422905e+01,2.294152459056470050e+01,2.394622262800055523e+01,2.493289499111978813e+01
0.000000000000000000e+00,1.016000000000000014e+00,2.044240242194934609e+01,2.171596562183549750e+01,2.304750527098747170e+01,2.409411084251031454e+01,2.510898798645008512e+01
