quantity_index,z,p2p5,p16,median,p84,p97p5
0.000000000000000000e+00,8.480000000000000870e-01,1.879838809862781801e+01,1.941060988263092568e+01,2.007716404811217714e+01,2.083317506982285039e+01,2.168624981088804660e+01
0.000000000000000000e+00,8.526666666666666838e-01,1.889185630302414864e+01,1.948500429685002544e+01,2.018068002442141307e+01,2.097421340589372107e+01,2.184568729892394856e+01
0.000000000000000000e+00,8.573333333333333917e-01,1.896753421394617689e+01,1.957876667078921784e+01,2.029068753091783961e+01,2.110908508351843693e+01,2.198291342018367800e+01
0.000000000000000000e+00,8.620000000000000995e-01,1.902306584027494907e+01,1.965392951226808549e+01,2.039706479838500996e+01,2.124431550353171971e+01,2.214500782380839894e+01
0.000000000000000000e+00,8.666666666666666963e-01,1.908405781826299830e+01,1.973069338403352546e+01,2.050623890424590456e+01,2.137386062825444100e+01,2.230229811573554244e+01
0.000000000000000000e+00,8.713333333333334041e-01,1.917719581933250694e+01,1.979271267509844634e+01,2.060865771866099294e+01,2.149248649615559970e+01,2.244115373381613310e+01
0.000000000000000000e+00,8.760000000000001119e-01,1.923501515637080317e+01,1.986509937906991041e+01,2.072102692117893241e+01,2.162542659629610853e+01,2.261622378254880772e+01
0.000000000000000000e+00,8.806666666666667087e-01,1.926384875106599637e+01,1.994020033116732193e+01,2.083034976362220192e+01,2.177099695802138868e+01,2.279167476506760437e+01
0.000000000000000000e+00,8.853333333333334165e-01,1.933164634028969076e+01,2.001467826280228479e+01,2.093370783139572566e+01,2.191390296735159637e+01,2.296603917204282652e+01
0.000000000000000000e+00,8.900000000000001243e-01,1.933972678888931895e+01,2.008881053754194923e+01,2.103966250862529819e+01,2.205607256532298166e+01,2.314203751683717059e+01
0.000000000000000000e+00,8.946666666666667211e-01,1.936993740426873245e+01,2.015484141425502784e+01,2.114874888608437331e+01,2.220676677148137301e+01,2.332111269045487845e+01
0.000000000000000000e+00,8.993333333333333179e-01,1.941378234694830951e+01,2.022670095277161195e+01,2.124677454522997522e+01,2.235822339656696300e+01,2.348701359468424243e+01
0.000000000000000000e+00,9.040000000000000258e-01,1.944663952296031795e+01,2.028296396977584237e+01,2.135501809148137653e+01,2.248727776547157475e+01,2.365663809856977906e+01
0.000000000000000000e+00,9.086666666666667336e-01,1.945991939724679654e+01,2.034328090188434501e+01,2.145657735501284691e+01,2.262004743679297647e+01,2.382857355074709815e+01
0.000000000000000000e+00,9.133333333333334414e-01,1.949122266648929269e+01,2.040512897708351758e+01,2.156300094664255340e+01,2.277251764124860145e+01,2.402136929744843385e+01
0.000000000000000000e+00,9.180000000000000382e-01,1.951004046762946942e+01,2.047365509913524306e+01,2.166127623106681810e+01,2.292034220691140334e+01,2.420485160758011389e+01
