z,W_first,W_second
7.875000000000000888e-01,2.453430319874733812e+00,2.878131346131337143e+00
7.880000000000000338e-01,2.453430319874733812e+00,2.875771910713793567e+00
7.884999999999999787e-01,2.453430319874733812e+00,2.873412475296249546e+00
7.890000000000000346e-01,2.453430319874733812e+00,2.871053039878705970e+00
7.895000000000000906e-01,2.453430319874733812e+00,2.868693604461161950e+00
7.900000000000000355e-01,2.453430319874733812e+00,2.866334169043618374e+00
7.904999999999999805e-01,2.453430319874733812e+00,2.863974733626074798e+00
7.910000000000000364e-01,2.453430319874733812e+00,2.861615298208530778e+00
7.915000000000000924e-01,2.453430319874733812e+00,2.859255862790986313e+00
7.920000000000000373e-01,2.453430319874733812e+00,2.856896427373443181e+00
7.924999999999999822e-01,2.453430319874733812e+00,2.854536991955899605e+00
7.930000000000000382e-01,2.453430319874733812e+00,2.852177556538355585e+00
7.935000000000000941e-01,2.453430319874733812e+00,2.849818121120811565e+00
7.940000000000000391e-01,2.453430319874733812e+00,2.847458685703267989e+00
7.944999999999999840e-01,2.453430319874733812e+00,2.845099250285724413e+00
7.950000000000000400e-01,2.430487532042033383e+00,2.842739814868180392e+00
7.955000000000000959e-01,2.430487532042033383e+00,2.839755537531035934e+00
7.960000000000000409e-01,2.430487532042033383e+00,2.836771260193891919e+00
7.964999999999999858e-01,2.430487532042033383e+00,2.833786982856747905e+00
7.970000000000000417e-01,2.430487532042033383e+00,2.830802705519603890e+00
7.975000000000000977e-01,2.430487532042033383e+00,2.827818428182458987e+00
7.980000000000000426e-01,2.430487532042033383e+00,2.824834150845315861e+00
7.984999999999999876e-01,2.430487532042033383e+00,2.821849873508171846e+00
7.990000000000000435e-01,2.430487532042033383e+00,2.818865596171026944e+00
7.995000000000000995e-01,2.430487532042033383e+00,2.815881318833882041e+00
8.000000000000000444e-01,2.430487532042033383e+00,2.812897041496738915e+00
8.004999999999999893e-01,2.430487532042033383e+00,2.809912764159594900e+00
8.010000000000000453e-01,2.430487532042033383e+00,2.806928486822449997e+00
8.015000000000001013e-01,2.430487532042033383e+00,2.803944209485305983e+00
8.020000000000000462e-01,2.430487532042033383e+00,2.800959932148161968e+00
8.024999999999999911e-01,2.430487532042033383e+00,2.797975654811017954e+00
8.030000000000000471e-01,2.430487532042033383e+00,2.794991377473873939e+00
8.035000000000001030e-01,2.430487532042033383e+00,2.792007100136729925e+00
8.040000000000000480e-01,2.430487532042033383e+00,2.789022822799585910e+00
8.044999999999999929e-01,2.430487532042033383e+00,2.786038545462441895e+00
8.050000000000000488e-01,2.400174840455069791e+00,2.783054268125296993e+00
8.055000000000001048e-01,2.400174840455069791e+00,2.779463627500140088e+00
8.060000000000000497e-01,2.400174840455069791e+00,2.775872986874984516e+00
8.064999999999999947e-01,2.400174840455069791e+00,2.772282346249828944e+00
8.070000000000000506e-01,2.400174840455069791e+00,2.768691705624672039e+00
8.075000000000001066e-01,2.400174840455069791e+00,2.765101064999515579e+00
8.080000000000000515e-01,2.400174840455069791e+00,2.761510424374360007e+00
8.084999999999999964e-01,2.400174840455069791e+00,2.757919783749203990e+00
8.090000000000000524e-01,2.400174840455069791e+00,2.754329143124047086e+00
8.095000000000001084e-01,2.400174840455069791e+00,2.750738502498890625e+00
8.100000000000000533e-01,2.400174840455069791e+00,2.747147861873734609e+00
8.104999999999999982e-01,2.400174840455069791e+00,2.743557221248578593e+00
8.110000000000000542e-01,2.400174840455069791e+00,2.739966580623422576e+00
8.115000000000001101e-01,2.400174840455069791e+00,2.736375939998266116e+00
8.120000000000000551e-01,2.400174840455069791e+00,2.732785299373110099e+00
8.125000000000000000e-01,2.400174840455069791e+00,2.729194658747954083e+00
8.130000000000000560e-01,2.400174840455069791e+00,2.725604018122798067e+00
8.135000000000001119e-01,2.400174840455069791e+00,2.722013377497641606e+00
8.140000000000000568e-01,2.400174840455069791e+00,2.718422736872485146e+00
8.145000000000000018e-01,2.400174840455069791e+00,2.714832096247329574e+00
8.150000000000000577e-01,2.362446261855187579e+00,2.711241455622172669e+00
8.155000000000001137e-01,2.362446261855187579e+00,2.707069942281500108e+00
8.160000000000000586e-01,2.362446261855187579e+00,2.702898428940827991e+00
8.165000000000000036e-01,2.362446261855187579e+00,2.698726915600156318e+00
8.169999999999999485e-01,2.362446261855187579e+00,2.694555402259484644e+00
8.175000000000000044e-01,2.362446261855187579e+00,2.690383888918811195e+00
8.180000000000000604e-01,2.362446261855187579e+00,2.686212375578138634e+00
8.185000000000000053e-01,2.362446261855187579e+00,2.682040862237466960e+00
8.189999999999999503e-01,2.362446261855187579e+00,2.677869348896794843e+00
8.195000000000000062e-01,2.362446261855187579e+00,2.673697835556122282e+00
8.200000000000000622e-01,2.362446261855187579e+00,2.669526322215449721e+00
8.205000000000000071e-01,2.362446261855187579e+00,2.665354808874777603e+00
8.209999999999999520e-01,2.362446261855187579e+00,2.661183295534105486e+00
8.215000000000000080e-01,2.362446261855187579e+00,2.657011782193432925e+00
8.220000000000000639e-01,2.362446261855187579e+00,2.652840268852759920e+00
8.225000000000000089e-01,2.362446261855187579e+00,2.648668755512088246e+00
8.229999999999999538e-01,2.362446261855187579e+00,2.644497242171416573e+00
8.235000000000000098e-01,2.362446261855187579e+00,2.640325728830743124e+00
8.240000000000000657e-01,2.362446261855187579e+00,2.636154215490070563e+00
8.245000000000000107e-01,2.362446261855187579e+00,2.631982702149398889e+00
8.249999999999999556e-01,2.317256229461024386e+00,2.627811188808726772e+00
8.255000000000000115e-01,2.317256229461024386e+00,2.623090487213259436e+00
8.260000000000000675e-01,2.317256229461024386e+00,2.618369785617792544e+00
8.265000000000000124e-01,2.317256229461024386e+00,2.613649084022327429e+00
8.269999999999999574e-01,2.317256229461024386e+00,2.608928382426861425e+00
8.275000000000000133e-01,2.317256229461024386e+00,2.604207680831394089e+00
8.280000000000000693e-01,2.317256229461024386e+00,2.599486979235927198e+00
8.285000000000000142e-01,2.317256229461024386e+00,2.594766277640461638e+00
8.289999999999999591e-01,2.317256229461024386e+00,2.590045576044995634e+00
8.295000000000000151e-01,2.317256229461024386e+00,2.585324874449528298e+00
8.300000000000000711e-01,2.317256229461024386e+00,2.580604172854061851e+00
8.305000000000000160e-01,2.317256229461024386e+00,2.575883471258595847e+00
8.309999999999999609e-01,2.317256229461024386e+00,2.571162769663129399e+00
8.315000000000000169e-01,2.317256229461024386e+00,2.566442068067662952e+00
8.320000000000000728e-01,2.317256229461024386e+00,2.561721366472196060e+00
8.325000000000000178e-01,2.317256229461024386e+00,2.557000664876730056e+00
8.329999999999999627e-01,2.317256229461024386e+00,2.552279963281264052e+00
8.335000000000000187e-01,2.317256229461024386e+00,2.547559261685797161e+00
8.340000000000000746e-01,2.317256229461024386e+00,2.542838560090329825e+00
8.345000000000000195e-01,2.317256229461024386e+00,2.538117858494864265e+00
8.349999999999999645e-01,2.264816886075535773e+00,2.533397156899398261e+00
8.355000000000000204e-01,2.264816886075535773e+00,2.528167158520671531e+00
8.360000000000000764e-01,2.264816886075535773e+00,2.522937160141945689e+00
8.365000000000000213e-01,2.264816886075535773e+00,2.517707161763220736e+00
8.369999999999999662e-01,2.264816886075535773e+00,2.512477163384494894e+00
8.375000000000000222e-01,2.264816886075535773e+00,2.507247165005769052e+00
8.380000000000000782e-01,2.264816886075535773e+00,2.502017166627043210e+00
8.385000000000000231e-01,2.264816886075535773e+00,2.496787168248317812e+00
8.389999999999999680e-01,2.264816886075535773e+00,2.491557169869592414e+00
8.395000000000000240e-01,2.264816886075535773e+00,2.486327171490865684e+00
8.400000000000000799e-01,2.264816886075535773e+00,2.481097173112139842e+00
8.405000000000000249e-01,2.264816886075535773e+00,2.475867174733414444e+00
8.409999999999999698e-01,2.264816886075535773e+00,2.470637176354689490e+00
8.415000000000000258e-01,2.264816886075535773e+00,2.465407177975963648e+00
8.420000000000000817e-01,2.264816886075535773e+00,2.460177179597237362e+00
8.425000000000000266e-01,2.264816886075535773e+00,2.454947181218511076e+00
8.429999999999999716e-01,2.264816886075535773e+00,2.449717182839786567e+00
8.435000000000000275e-01,2.264816886075535773e+00,2.444487184461060281e+00
8.440000000000000835e-01,2.264816886075535773e+00,2.439257186082333551e+00
8.445000000000000284e-01,2.264816886075535773e+00,2.434027187703608597e+00
8.449999999999999734e-01,2.205210399573694691e+00,2.428797189324883643e+00
8.455000000000000293e-01,2.205210399573694691e+00,2.423103415151794060e+00
8.460000000000000853e-01,2.205210399573694691e+00,2.417409640978704921e+00
8.465000000000000302e-01,2.205210399573694691e+00,2.411715866805616670e+00
8.469999999999999751e-01,2.205210399573694691e+00,2.406022092632528420e+00
8.475000000000000311e-01,2.205210399573694691e+00,2.400328318459439281e+00
8.480000000000000870e-01,2.205210399573694691e+00,2.394634544286350142e+00
8.485000000000000320e-01,2.205210399573694691e+00,2.388940770113261891e+00
8.489999999999999769e-01,2.205210399573694691e+00,2.383246995940174084e+00
8.495000000000000329e-01,2.205210399573694691e+00,2.377553221767084501e+00
8.500000000000000888e-01,2.205210399573694691e+00,2.371859447593995363e+00
8.505000000000000338e-01,2.205210399573694691e+00,2.366165673420907556e+00
8.509999999999999787e-01,2.205210399573694691e+00,2.360471899247819305e+00
8.515000000000000346e-01,2.205210399573694691e+00,2.354778125074730610e+00
8.520000000000000906e-01,2.205210399573694691e+00,2.349084350901641027e+00
8.525000000000000355e-01,2.205210399573694691e+00,2.343390576728552332e+00
8.529999999999999805e-01,2.205210399573694691e+00,2.337696802555464970e+00
8.535000000000000364e-01,2.205210399573694691e+00,2.332003028382375831e+00
8.540000000000000924e-01,2.205210399573694691e+00,2.326309254209286248e+00
8.545000000000000373e-01,2.205210399573694691e+00,2.320615480036197553e+00
8.549999999999999822e-01,2.138302981611458264e+00,2.314921705863110191e+00
8.555000000000000382e-01,2.138302981611458264e+00,2.308813433109594637e+00
8.560000000000000941e-01,2.138302981611458264e+00,2.302705160356079528e+00
8.565000000000000391e-01,2.138302981611458264e+00,2.296596887602565307e+00
8.569999999999999840e-01,2.138302981611458264e+00,2.290488614849050641e+00
8.575000000000000400e-01,2.138302981611458264e+00,2.284380342095535532e+00
8.580000000000000959e-01,2.138302981611458264e+00,2.278272069342020423e+00
8.585000000000000409e-01,2.138302981611458264e+00,2.272163796588506202e+00
8.589999999999999858e-01,2.138302981611458264e+00,2.266055523834991980e+00
8.595000000000000417e-01,2.138302981611458264e+00,2.259947251081476871e+00
8.600000000000000977e-01,2.138302981611458264e+00,2.253838978327961318e+00
8.605000000000000426e-01,2.138302981611458264e+00,2.247730705574447541e+00
8.609999999999999876e-01,2.138302981611458264e+00,2.241622432820933319e+00
8.615000000000000435e-01,2.138302981611458264e+00,2.235514160067418210e+00
8.620000000000000995e-01,2.138302981611458264e+00,2.229405887313902657e+00
8.625000000000000444e-01,2.138302981611458264e+00,2.223297614560387991e+00
8.629999999999999893e-01,2.138302981611458264e+00,2.217189341806874658e+00
8.635000000000000453e-01,2.138302981611458264e+00,2.211081069053359105e+00
8.640000000000001013e-01,2.138302981611458264e+00,2.204972796299843552e+00
8.645000000000000462e-01,2.138302981611458264e+00,2.198864523546329330e+00
8.649999999999999911e-01,2.064546720064116769e+00,2.192756250792815553e+00
8.655000000000000471e-01,2.064546720064116769e+00,2.186289994996019725e+00
8.660000000000001030e-01,2.064546720064116769e+00,2.179823739199223454e+00
8.665000000000000480e-01,2.064546720064116769e+00,2.173357483402429402e+00
8.669999999999999929e-01,2.064546720064116769e+00,2.166891227605634906e+00
8.675000000000000488e-01,2.064546720064116769e+00,2.160424971808839079e+00
8.680000000000001048e-01,2.064546720064116769e+00,2.153958716012042807e+00
8.685000000000000497e-01,2.064546720064116769e+00,2.147492460215248755e+00
8.689999999999999947e-01,2.064546720064116769e+00,2.141026204418454704e+00
8.695000000000000506e-01,2.064546720064116769e+00,2.134559948621658876e+00
8.700000000000001066e-01,2.064546720064116769e+00,2.128093692824863048e+00
8.705000000000000515e-01,2.064546720064116769e+00,2.121627437028068108e+00
8.709999999999999964e-01,2.064546720064116769e+00,2.115161181231274057e+00
8.715000000000000524e-01,2.064546720064116769e+00,2.108694925434478229e+00
8.720000000000001084e-01,2.064546720064116769e+00,2.102228669637681957e+00
8.725000000000000533e-01,2.064546720064116769e+00,2.095762413840887461e+00
8.729999999999999982e-01,2.064546720064116769e+00,2.089296158044092966e+00
8.735000000000000542e-01,2.064546720064116769e+00,2.082829902247297582e+00
8.740000000000001101e-01,2.064546720064116769e+00,2.076363646450501754e+00
8.745000000000000551e-01,2.064546720064116769e+00,2.069897390653706815e+00
8.750000000000000000e-01,1.984463832655402493e+00,2.063431134856912763e+00
8.755000000000000560e-01,1.984463832655402493e+00,2.056669300969008241e+00
8.760000000000001119e-01,1.984463832655402493e+00,2.049907467081103274e+00
8.765000000000000568e-01,1.984463832655402493e+00,2.043145633193200528e+00
8.770000000000000018e-01,1.984463832655402493e+00,2.036383799305297337e+00
8.775000000000000577e-01,1.984463832655402493e+00,2.029621965417392815e+00
8.780000000000001137e-01,1.984463832655402493e+00,2.022860131529488292e+00
8.785000000000000586e-01,1.984463832655402493e+00,2.016098297641585102e+00
8.790000000000000036e-01,1.984463832655402493e+00,2.009336463753682800e+00
8.795000000000000595e-01,1.984463832655402493e+00,2.002574629865777389e+00
8.800000000000000044e-01,1.984463832655402493e+00,1.995812795977874643e+00
8.805000000000000604e-01,1.984463832655402493e+00,1.989050962089970120e+00
8.810000000000000053e-01,1.984463832655402493e+00,1.982289128202066930e+00
8.814999999999999503e-01,1.984463832655402493e+00,1.975527294314164184e+00
8.820000000000000062e-01,1.984463832655402493e+00,1.968765460426259217e+00
8.825000000000000622e-01,1.984463832655402493e+00,1.962003626538355139e+00
8.830000000000000071e-01,1.984463832655402493e+00,1.955241792650451726e+00
8.834999999999999520e-01,1.984463832655402493e+00,1.948479958762548758e+00
8.840000000000000080e-01,1.984463832655402493e+00,1.941718124874644680e+00
8.845000000000000639e-01,1.984463832655402493e+00,1.934956290986739713e+00
8.850000000000000089e-01,1.897970487396189343e+00,1.928194457098836301e+00
8.854999999999999538e-01,1.897970487396189343e+00,1.921202187964756058e+00
8.860000000000000098e-01,1.897970487396189343e+00,1.914209918830674706e+00
8.865000000000000657e-01,1.897970487396189343e+00,1.907217649696592687e+00
8.870000000000000107e-01,1.897970487396189343e+00,1.900225380562512001e+00
8.874999999999999556e-01,1.897970487396189343e+00,1.893233111428432203e+00
8.880000000000000115e-01,1.897970487396189343e+00,1.886240842294350184e+00
8.885000000000000675e-01,1.897970487396189343e+00,1.879248573160268609e+00
8.890000000000000124e-01,1.897970487396189343e+00,1.872256304026187923e+00
8.894999999999999574e-01,1.897970487396189343e+00,1.865264034892107681e+00
8.900000000000000133e-01,1.897970487396189343e+00,1.858271765758025884e+00
8.905000000000000693e-01,1.897970487396189343e+00,1.851279496623944087e+00
8.910000000000000142e-01,1.897970487396189343e+00,1.844287227489864067e+00
8.914999999999999591e-01,1.897970487396189343e+00,1.837294958355783603e+00
8.920000000000000151e-01,1.897970487396189343e+00,1.830302689221701584e+00
8.925000000000000711e-01,1.897970487396189343e+00,1.823310420087620010e+00
8.930000000000000160e-01,1.897970487396189343e+00,1.816318150953539767e+00
8.934999999999999609e-01,1.897970487396189343e+00,1.809325881819459525e+00
8.940000000000000169e-01,1.897970487396189343e+00,1.802333612685377284e+00
8.945000000000000728e-01,1.897970487396189343e+00,1.795341343551295488e+00
8.950000000000000178e-01,1.805804044640653139e+00,1.788349074417215245e+00
8.954999999999999627e-01,1.805804044640653139e+00,1.781196209001161268e+00
8.960000000000000187e-01,1.805804044640653139e+00,1.774043343585105070e+00
8.965000000000000746e-01,1.805804044640653139e+00,1.766890478169049317e+00
8.970000000000000195e-01,1.805804044640653139e+00,1.759737612752995117e+00
8.974999999999999645e-01,1.805804044640653139e+00,1.752584747336940918e+00
8.980000000000000204e-01,1.805804044640653139e+00,1.745431881920884720e+00
8.985000000000000764e-01,1.805804044640653139e+00,1.738279016504828745e+00
8.990000000000000213e-01,1.805804044640653139e+00,1.731126151088774545e+00
8.994999999999999662e-01,1.805804044640653139e+00,1.723973285672720346e+00
9.000000000000000222e-01,1.805804044640653139e+00,1.716820420256664370e+00
9.005000000000000782e-01,1.805804044640653139e+00,1.709667554840608394e+00
9.010000000000000231e-01,1.805804044640653139e+00,1.702514689424554195e+00
9.015000000000000790e-01,1.805804044640653139e+00,1.695361824008498441e+00
9.020000000000000240e-01,1.805804044640653139e+00,1.688208958592443576e+00
9.025000000000000799e-01,1.805804044640653139e+00,1.681056093176388266e+00
9.030000000000000249e-01,1.805804044640653139e+00,1.673903227760333401e+00
9.035000000000000808e-01,1.805804044640653139e+00,1.666750362344277647e+00
9.040000000000000258e-01,1.805804044640653139e+00,1.659597496928223448e+00
9.045000000000000817e-01,1.805804044640653139e+00,1.652444631512167472e+00
9.050000000000000266e-01,1.708613823029996981e+00,1.645291766096113051e+00
9.055000000000000826e-01,1.708613823029996981e+00,1.638051141278132894e+00
9.060000000000000275e-01,1.708613823029996981e+00,1.630810516460154291e+00
9.065000000000000835e-01,1.708613823029996981e+00,1.623569891642173912e+00
9.070000000000000284e-01,1.708613823029996981e+00,1.616329266824195088e+00
9.075000000000000844e-01,1.708613823029996981e+00,1.609088642006214931e+00
9.080000000000000293e-01,1.708613823029996981e+00,1.601848017188236550e+00
9.085000000000000853e-01,1.708613823029996981e+00,1.594607392370256171e+00
9.090000000000000302e-01,1.708613823029996981e+00,1.587366767552277791e+00
9.095000000000000862e-01,1.708613823029996981e+00,1.580126142734297634e+00
9.100000000000000311e-01,1.708613823029996981e+00,1.572885517916318587e+00
9.105000000000000870e-01,1.708613823029996981e+00,1.565644893098338430e+00
9.110000000000000320e-01,1.708613823029996981e+00,1.558404268280360050e+00
9.115000000000000879e-01,1.708613823029996981e+00,1.551163643462379671e+00
9.120000000000000329e-01,1.708613823029996981e+00,1.543923018644400624e+00
9.124999999999999778e-01,1.708613823029996981e+00,1.536682393826422466e+00
9.130000000000000338e-01,1.708613823029996981e+00,1.529441769008442309e+00
9.134999999999999787e-01,1.708613823029996981e+00,1.522201144190463484e+00
9.140000000000000346e-01,1.708613823029996981e+00,1.514960519372483327e+00
9.144999999999999796e-01,1.708613823029996981e+00,1.507719894554504725e+00
9.150000000000000355e-01,1.606499437394978802e+00,1.500479269736524568e+00
9.154999999999999805e-01,1.606499437394978802e+00,1.493225421135909725e+00
9.160000000000000364e-01,1.606499437394978802e+00,1.485971572535293550e+00
9.164999999999999813e-01,1.606499437394978802e+00,1.478717723934679373e+00
9.170000000000000373e-01,1.606499437394978802e+00,1.471463875334063642e+00
9.174999999999999822e-01,1.606499437394978802e+00,1.464210026733448800e+00
9.180000000000000382e-01,1.606499437394978802e+00,1.456956178132832624e+00
9.184999999999999831e-01,1.606499437394978802e+00,1.449702329532218226e+00
9.190000000000000391e-01,1.606499437394978802e+00,1.442448480931602495e+00
9.194999999999999840e-01,1.606499437394978802e+00,1.435194632330987874e+00
9.200000000000000400e-01,1.606499437394978802e+00,1.427940783730371699e+00
9.204999999999999849e-01,1.606499437394978802e+00,1.420686935129757078e+00
9.210000000000000409e-01,1.606499437394978802e+00,1.413433086529141125e+00
9.214999999999999858e-01,1.606499437394978802e+00,1.406179237928526282e+00
9.220000000000000417e-01,1.606499437394978802e+00,1.398925389327910551e+00
9.224999999999999867e-01,1.606499437394978802e+00,1.391671540727296819e+00
9.230000000000000426e-01,1.606499437394978802e+00,1.384417692126680199e+00
9.234999999999999876e-01,1.606499437394978802e+00,1.377163843526065801e+00
9.240000000000000435e-01,1.606499437394978802e+00,1.369909994925450292e+00
9.244999999999999885e-01,1.606499437394978802e+00,1.362656146324835449e+00
9.250000000000000444e-01,1.499796240703853645e+00,1.355402297724219496e+00
9.254999999999999893e-01,1.499796240703853645e+00,1.348211416149234010e+00
9.260000000000000453e-01,1.499796240703853645e+00,1.341020534574246970e+00
9.264999999999999902e-01,1.499796240703853645e+00,1.333829652999261484e+00
9.270000000000000462e-01,1.499796240703853645e+00,1.326638771424274665e+00
9.274999999999999911e-01,1.499796240703853645e+00,1.319447889849289623e+00
9.280000000000000471e-01,1.499796240703853645e+00,1.312257008274302805e+00
9.284999999999999920e-01,1.499796240703853645e+00,1.305066126699317763e+00
9.290000000000000480e-01,1.499796240703853645e+00,1.297875245124330501e+00
9.294999999999999929e-01,1.499796240703853645e+00,1.290684363549345903e+00
9.300000000000000488e-01,1.499796240703853645e+00,1.283493481974358863e+00
9.304999999999999938e-01,1.499796240703853645e+00,1.276302600399373155e+00
9.310000000000000497e-01,1.499796240703853645e+00,1.269111718824387003e+00
9.314999999999999947e-01,1.499796240703853645e+00,1.261920837249401295e+00
9.320000000000000506e-01,1.499796240703853645e+00,1.254729955674414033e+00
9.324999999999999956e-01,1.499796240703853645e+00,1.247539074099429213e+00
9.330000000000000515e-01,1.499796240703853645e+00,1.240348192524442394e+00
9.334999999999999964e-01,1.499796240703853645e+00,1.233157310949457131e+00
9.340000000000000524e-01,1.499796240703853645e+00,1.225966429374470312e+00
9.344999999999999973e-01,1.499796240703853645e+00,1.218775547799485270e+00
9.350000000000000533e-01,1.389672717537542734e+00,1.211584666224498008e+00
9.354999999999999982e-01,1.389672717537542734e+00,1.204532871741231581e+00
9.360000000000000542e-01,1.389672717537542734e+00,1.197481077257964044e+00
9.364999999999999991e-01,1.389672717537542734e+00,1.190429282774696729e+00
9.370000000000000551e-01,1.389672717537542734e+00,1.183377488291428747e+00
9.375000000000000000e-01,1.389672717537542734e+00,1.176325693808161876e+00
9.380000000000000560e-01,1.389672717537542734e+00,1.169273899324894117e+00
9.385000000000000009e-01,1.389672717537542734e+00,1.162222104841627912e+00
9.390000000000000568e-01,1.389672717537542734e+00,1.155170310358359487e+00
9.395000000000000018e-01,1.389672717537542734e+00,1.148118515875092838e+00
9.400000000000000577e-01,1.389672717537542734e+00,1.141066721391824856e+00
9.405000000000000027e-01,1.389672717537542734e+00,1.134014926908558207e+00
9.410000000000000586e-01,1.389672717537542734e+00,1.126963132425290226e+00
9.415000000000000036e-01,1.389672717537542734e+00,1.119911337942023577e+00
9.420000000000000595e-01,1.389672717537542734e+00,1.112859543458754930e+00
9.425000000000000044e-01,1.389672717537542734e+00,1.105807748975489391e+00
9.430000000000000604e-01,1.389672717537542734e+00,1.098755954492220521e+00
9.435000000000000053e-01,1.389672717537542734e+00,1.091704160008954316e+00
9.440000000000000613e-01,1.389672717537542734e+00,1.084652365525686335e+00
9.445000000000000062e-01,1.389672717537542734e+00,1.077600571042419464e+00
9.450000000000000622e-01,1.277157403705375893e+00,1.070548776559151705e+00
9.455000000000000071e-01,1.277157403705375893e+00,1.063710329030543633e+00
9.460000000000000631e-01,1.277157403705375893e+00,1.056871881501934007e+00
9.465000000000000080e-01,1.277157403705375893e+00,1.050033433973325492e+00
9.470000000000000639e-01,1.277157403705375893e+00,1.043194986444715422e+00
9.475000000000000089e-01,1.277157403705375893e+00,1.036356538916107795e+00
9.480000000000000648e-01,1.277157403705375893e+00,1.029518091387497947e+00
9.485000000000000098e-01,1.277157403705375893e+00,1.022679643858889875e+00
9.490000000000000657e-01,1.277157403705375893e+00,1.015841196330279805e+00
9.495000000000000107e-01,1.277157403705375893e+00,1.009002748801671956e+00
9.500000000000000666e-01,1.277157403705375893e+00,1.002164301273062552e+00
9.505000000000000115e-01,1.277157403705375893e+00,9.953258537444542586e-01
9.510000000000000675e-01,1.277157403705375893e+00,9.884874062158444108e-01
9.515000000000000124e-01,1.277157403705375893e+00,9.816489586872364503e-01
9.520000000000000684e-01,1.277157403705375893e+00,9.748105111586270466e-01
9.525000000000000133e-01,1.277157403705375893e+00,9.679720636300187531e-01
9.530000000000000693e-01,1.277157403705375893e+00,9.611336161014086832e-01
9.535000000000000142e-01,1.277157403705375893e+00,9.542951685728007227e-01
9.540000000000000702e-01,1.277157403705375893e+00,9.474567210441910969e-01
9.545000000000000151e-01,1.277157403705375893e+00,9.406182735155831365e-01
9.550000000000000711e-01,1.163061088799983711e+00,9.337798259869728446e-01
9.555000000000000160e-01,1.163061088799983711e+00,9.272267683193027299e-01
9.560000000000000719e-01,1.163061088799983711e+00,9.206737106516320601e-01
9.565000000000000169e-01,1.163061088799983711e+00,9.141206529839625006e-01
9.570000000000000728e-01,1.163061088799983711e+00,9.075675953162899434e-01
9.575000000000000178e-01,1.163061088799983711e+00,9.010145376486208280e-01
9.580000000000000737e-01,1.163061088799983711e+00,8.944614799809496031e-01
9.585000000000000187e-01,1.163061088799983711e+00,8.879084223132794884e-01
9.590000000000000746e-01,1.163061088799983711e+00,8.813553646456079305e-01
9.595000000000000195e-01,1.163061088799983711e+00,8.748023069779379268e-01
9.600000000000000755e-01,1.163061088799983711e+00,8.682492493102667019e-01
9.605000000000000204e-01,1.163061088799983711e+00,8.616961916425971424e-01
9.610000000000000764e-01,1.163061088799983711e+00,8.551431339749255844e-01
9.615000000000000213e-01,1.163061088799983711e+00,8.485900763072552477e-01
9.620000000000000773e-01,1.163061088799983711e+00,8.420370186395848000e-01
9.625000000000000222e-01,1.163061088799983711e+00,8.354839609719146853e-01
9.630000000000000782e-01,1.163061088799983711e+00,8.289309033042429053e-01
9.635000000000000231e-01,1.163061088799983711e+00,8.223778456365722356e-01
9.640000000000000790e-01,1.163061088799983711e+00,8.158247879689015658e-01
9.645000000000000240e-01,1.163061088799983711e+00,8.092717303012315622e-01
9.650000000000000799e-01,1.048756451824906621e+00,8.027186726335602263e-01
9.655000000000000249e-01,1.048756451824906621e+00,7.965177493688311294e-01
9.660000000000000808e-01,1.048756451824906621e+00,7.903168261041009224e-01
9.665000000000000258e-01,1.048756451824906621e+00,7.841159028393720476e-01
9.670000000000000817e-01,1.048756451824906621e+00,7.779149795746409524e-01
9.675000000000000266e-01,1.048756451824906621e+00,7.717140563099121886e-01
9.680000000000000826e-01,1.048756451824906621e+00,7.655131330451817595e-01
9.685000000000000275e-01,1.048756451824906621e+00,7.593122097804532178e-01
9.690000000000000835e-01,1.048756451824906621e+00,7.531112865157220115e-01
9.695000000000000284e-01,1.048756451824906621e+00,7.469103632509925816e-01
9.700000000000000844e-01,1.048756451824906621e+00,7.407094399862630407e-01
9.705000000000000293e-01,1.048756451824906621e+00,7.345085167215337218e-01
9.710000000000000853e-01,1.048756451824906621e+00,7.283075934568031817e-01
9.715000000000000302e-01,1.048756451824906621e+00,7.221066701920739739e-01
9.720000000000000862e-01,1.048756451824906621e+00,7.159057469273439889e-01
9.725000000000000311e-01,1.048756451824906621e+00,7.097048236626144480e-01
9.730000000000000870e-01,1.048756451824906621e+00,7.035039003978841299e-01
9.735000000000000320e-01,1.048756451824906621e+00,6.973029771331542559e-01
9.740000000000000879e-01,1.048756451824906621e+00,6.911020538684248260e-01
9.745000000000000329e-01,1.048756451824906621e+00,6.849011306036958402e-01
9.750000000000000888e-01,9.360272979913901725e-01,6.787002073389647450e-01
9.755000000000000338e-01,9.360272979913901725e-01,6.729090353864005669e-01
9.760000000000000897e-01,9.360272979913901725e-01,6.671178634338358338e-01
9.765000000000000346e-01,9.360272979913901725e-01,6.613266914812722108e-01
9.769999999999999796e-01,9.360272979913901725e-01,6.555355195287078107e-01
9.775000000000000355e-01,9.360272979913901725e-01,6.497443475761421894e-01
9.779999999999999805e-01,9.360272979913901725e-01,6.439531756235776783e-01
9.785000000000000364e-01,9.360272979913901725e-01,6.381620036710131671e-01
9.789999999999999813e-01,9.360272979913901725e-01,6.323708317184491001e-01
9.795000000000000373e-01,9.360272979913901725e-01,6.265796597658828126e-01
9.799999999999999822e-01,9.360272979913901725e-01,6.207884878133190787e-01
9.805000000000000382e-01,9.360272979913901725e-01,6.149973158607537904e-01
9.809999999999999831e-01,9.360272979913901725e-01,6.092061439081901675e-01
